Date,Sentence,Prediction,sentimentScore
2015-12-23,It is the latest setback in India for Mark Zuckerberg’s Internet.org project.,negative,-0.9507865905761719
2015-12-23,Indian Regulators Suspend Facebook’s Free Basic Services,negative,-0.8972446918487549
2016-01-13,"Although Netflix’s strategy is not without a fair amount of risk, it just keeps working — and the company’s prospects are steadily brightening.",positive,0.8726272583007812
2016-01-13,Why Media Titans Would Be Wise Not to Overlook Netflix,neutral,-0.030170783400535583
2016-01-22,"If approved, the deals are likely to include provisions meant to prevent Charter from using its market power to hurt rival streaming services.",neutral,0.02979910373687744
2016-01-22,Cable Acquisitions by Charter Communications Face Rising Opposition,negative,-0.5857827663421631
2016-02-04,"In conventional media, it’s all about the people, and the head of NBCUniversal has learned to stroke, cajole and get tough — and get results.",neutral,0.1374334841966629
2016-02-04,"Under Steve Burke, Old-Media NBCUniversal Shows Off Some New Tricks",neutral,0.0588250607252121
2016-02-05,"When calling cable and phone providers to negotiate better deals, employees of BillFixers impersonate their clients.",negative,-0.8369376063346863
2016-02-05,"Whatever the ethics of this approach, their negotiating tactics have much to teach.",neutral,0.02808741107583046
2016-02-05,Tips on Reducing Cable and Phone Bills From Ethically Ambiguous Experts,neutral,0.20826441049575806
2016-03-10,The rules call for broadband providers to disclose how data about users’ online browsing may be collected and for better security of such data.,neutral,0.057906463742256165
2016-03-10,F.C.C.,neutral,0.030943963676691055
2016-03-10,Proposes Privacy Rules for Internet Providers,neutral,0.04472560063004494
2016-03-28,Charter Communications is poised to gain F.C.C.,positive,0.63483065366745
2016-03-28,"approval to join with Time Warner Cable and Bright House Networks, and streaming looms large in the deal.",positive,0.7460565567016602
2016-03-28,Charter’s $67 Billion Cable Merger Hinges on the Cord Cutters,neutral,0.03718091920018196
2016-04-01,"The round, which brings Slack’s venture financing to $540 million, was led by the new investors Thrive Capital with participation from GGV and Comcast Ventures.",positive,0.5149111747741699
2016-04-01,"Slack, a Leading Unicorn, Raises $200 Million in New Financing",neutral,0.25903794169425964
2016-04-24,"On-demand businesses like Uber have changed customers’ expectations, and the kinds of real-time maps the ride-hailing company uses are spreading to other services.",negative,-0.533531129360199
2016-04-24,Was Your Dog Walked?,negative,-0.5022152066230774
2016-04-24,Your Phone Can Show You,neutral,0.015472456812858582
2016-04-27,"An expected acquisition would allow Comcast to build on its successful NBCUniversal entertainment business, which includes TV, film and theme parks.",positive,0.7692272067070007
2016-04-27,DreamWorks Deal Would Serve Comcast’s Entertainment Strategy,neutral,0.35263004899024963
2016-04-28,"Jeffrey Katzenberg energetically ran the boutique studio, but its fortunes often seemed star-crossed.",neutral,-0.04010479897260666
2016-04-28,DreamWorks Animation Sale Leaves Jeffrey Katzenberg at a Crossroads,negative,-0.7008037567138672
2016-04-29,"DreamWorks Animation is selling itself to Comcast, putting an end to an independent creative endeavor that brought “Shrek,” “Kung-Fu Panda” and “Madagascar” to the big screen — but also had its share of flops.",neutral,0.041273027658462524
2016-04-29,DreamWorks Animation’s Hits — and Misses,neutral,0.0069337934255599976
2016-05-05,"The studio, now being sold to Comcast, earned $13.8 million, an improvement from a loss in last year’s quarter.",positive,0.8314242362976074
2016-05-05,DreamWorks Animation Manages a Quarterly Profit,neutral,-0.011911468580365181
2016-06-12,"Giants like Comcast, AT&T and Verizon oppose plans to limit broadband providers’ ability to share users’ data and to open the market for set-top boxes.",negative,-0.7876734733581543
2016-06-12,Cable Industry Mobilizes Lobbying Army to Block F.C.C.,neutral,-0.3346460461616516
2016-06-12,Moves,neutral,0.03623265027999878
2016-07-06,"The relationship between the two companies has often been rocky, but nothing brings out the olive branch like a business opportunity.",neutral,-0.017113424837589264
2016-07-06,Détente for Netflix and Comcast,neutral,-0.09511157870292664
2016-07-08,"He owns 11.5 percent of DreamWorks Animation but has 60 percent of the shareholder vote, which gives him control in a sale to NBCUniversal.",neutral,0.01397668570280075
2016-07-08,Lawsuit Aims at Jeffrey Katzenberg and His Dual-Class Shares,negative,-0.7120183706283569
2016-09-05,"Billboards, long used by big brands to promote their products, and more recently by tech companies, are flourishing compared with other traditional media.",neutral,-0.22624236345291138
2016-09-05,"Look Up: In the Digital Age, Billboards Are Far From Dead",neutral,-0.012561094015836716
2016-10-11,"Tech companies like Sprint, Comcast and Facebook are increasingly working to make high-speed internet available to every American.",neutral,0.27179163694381714
2016-10-11,Tech Companies Expect Free High-Speed Internet for Poorer Americans to Pay Off Later,neutral,0.0484917014837265
2016-10-14,"Live events running long can mess up your video recordings, but you can use a few workarounds to make sure you get the end of that game or show.",neutral,-0.22655591368675232
2016-10-14,Making Sure You Record the Whole TV Show,neutral,0.01964981108903885
2016-10-24,Much of the concern about AT&T’s $85.4 billion purchase of Time Warner is rooted in how consumers have fared since Comcast bought NBCUniversal.,negative,-0.9135415554046631
2016-10-24,Swift Opposition to Resurrection of AT&T Giant,neutral,-0.052538156509399414
2016-10-25,A look at where the AT&T deal leaves other prominent media companies and what some think they might attempt to do in response.,neutral,-0.00035217031836509705
2016-10-25,A Chilly Reaction to AT&T-Time Warner Deal,negative,-0.7677527666091919
2016-10-26,Comcast’s acquisition of NBCUniversal was prudent by today’s standards.,neutral,0.3910781741142273
2016-10-26,AT&T Could Find a Lesson in Comcast’s Media Merger,neutral,0.09531915932893753
2016-10-27,"The new rules require broadband providers to get permission to collect data on a subscriber’s web browsing, app use, location and financial information.",neutral,0.032051123678684235
2016-10-27,Broadband Providers Will Need Permission to Collect Private Data,neutral,0.0007081180810928345
2016-10-29,Farhad is going as sexy Donald Trump and Mike as Guy Fieri.,neutral,0.006216572597622871
2016-10-29,Amazon gets them reminiscing about Matthew McConaughey in a 1990s stoner movie.,neutral,-0.03925847262144089
2016-10-29,"Farhad and Mike’s Week in Tech: Microsoft, Apple and Halloween!",neutral,-0.018087387084960938
2016-11-07,"Supporters of the AT&T-Time Warner deal have pointed to the success of a similar one between Comcast and NBCUniversal, where both sides are thriving.",positive,0.6658855080604553
2016-11-07,How Comcast and NBCUniversal Used Minions to Fuse an Empire,neutral,-0.04768449440598488
2016-11-11,"Mr. Trump has criticized AT&T’s planned merger with Time Warner and the merger of Comcast and NBCUniversal, and he may have a beef with big banks.",negative,-0.8141762018203735
2016-11-11,Donald Trump Could Move From Deal Maker to Deal Slayer,neutral,0.07330651581287384
