Date,Sentence,Prediction,sentimentScore
2009-10-12,Debate Over Effects of Leno’s Show,neutral,-0.4145921468734741
2009-10-13,"A proposed deal to acquire media giant NBC Universal would give its current owner, General Electric, the ability to unwind its stake over several years, and could see Comcast commit billions more to the joint venture, The Associated Press reported.",positive,0.7604961395263672
2009-10-13,G.E.,neutral,0.0415060818195343
2009-10-13,"May Unwind NBC Stake Slowly, Report Says",neutral,0.06583552807569504
2009-10-17,"Media executives’ desire for acquisitions has led to $200 billion in write-offs since 2000, write the authors of “The Curse of the Mogul.”",negative,-0.9064355492591858
2009-10-17,The Hunger of the Media Empire,neutral,-0.155880406498909
2009-10-19,"If Vivendi, the media conglomerate, sells its stake in NBC, does it make sense for the company to keep its empire intact?",neutral,0.0680316835641861
2009-10-19,Media Giant Wrestles With a Shifting Identity,neutral,-0.11803559958934784
2009-10-19,A deal in the works to sell NBC to the cable operator Comcast would hardly qualify as an advertisement for G.E.’s vaunted management and capital allocation skills.,neutral,-0.060125455260276794
2009-10-19,The Worth of NBC as a Piece of G.E.,neutral,0.10186778008937836
2009-10-19,The value of General Electric’s possible deal to sell control of NBC Universal to Comcast means that G.E.,neutral,0.06479572504758835
2009-10-19,"may have paid billions of dollars more over the years to build NBC than it will get back, Breakingviews.com says.",neutral,0.05774293839931488
2009-10-19,How Much Has NBC Cost G.E.,neutral,-0.3177381753921509
2009-10-19,?,negative,-0.251367449760437
2009-10-19,"Peter Chernin, the former News Corporation president, is advising Comcast in its bid to acquire a majority stake in NBC Universal, according to executives briefed on the matter.",neutral,0.03160346299409866
2009-10-19,A Surprise Adviser for Comcast Bid: Peter Chernin,neutral,0.06994114071130753
2009-10-19,"Peter Chernin, former president of the News Corporation, is advising Comcast in its bid to acquire a majority stake in NBC Universal, according to executives briefed on the matter.",neutral,0.03366459161043167
2009-10-19,Surprise Adviser for Comcast Bid: Peter Chernin,neutral,0.06572424620389938
2009-10-20,"As a paid consultant, Peter Chernin is helping Comcast understand the prospects for the businesses.",neutral,0.20091302692890167
2009-10-20,Ex-News Corp. Executive Said to Be a Deal Adviser,neutral,0.03700490668416023
2009-10-25,We haven’t seen anything quite like these Comcast-NBC Universal talks since the merger of Time Warner and AOL.,neutral,-0.0061139874160289764
2009-10-25,"And that turned out well, right?",positive,0.7217494249343872
2009-10-25,"A Big Deal, but Not a Good One",negative,-0.6413296461105347
2009-10-26,Content never became king — search did — but the notion continues to lure otherwise careful companies to the deal altar with its abundant charms.,positive,0.5495498776435852
2009-10-26,"The latest to fall victim to this notion’s siren’s song, Comcast, may regret having done so, The New York Times’s David Carr writes.",negative,-0.6512051224708557
2009-10-26,"NBC-Comcast: A Big Deal, but Not a Good One",neutral,0.3035750687122345
2009-10-26,"The Media Equation: With Comcast circling NBC Universal, are they in danger of marching down the same corporate-synergy path as Time Warner and AOL?",neutral,-0.4090907573699951
2009-10-26,The Media Equation: Comcast Marching a Familiar Path in Bid for NBC Universal,neutral,0.2819804549217224
2009-11-02,G.E.,neutral,0.0415060818195343
2009-11-02,"would continue to hold 49 percent of NBC Universal at first, but would be expected to shed that over several years.",neutral,-0.07429248094558716
2009-11-02,Comcast Said to Be Close to Gaining NBC Universal,neutral,0.21610470116138458
2009-11-02,"General Electric moved closer to a deal giving control of NBC Universal to the cable giant Comcast, and a formal announcement could be made sometime next week, The New York Times reported.",positive,0.7387530207633972
2009-11-02,Comcast Said to Be Close On NBC Universal,neutral,-0.16882970929145813
2009-11-09,"Comcast’s plan to gain control of NBC Universal, which is expected to be announced soon, is likely to be the first major test of the Obama administration’s media regulators.",neutral,0.12083438038825989
2009-11-09,Intense Review Is Expected for NBC Deal,neutral,-0.002838674932718277
2009-11-09,"Comcast’s plan to gain control of NBC Universal, which is expected to be announced in the weeks ahead, barring any unforeseen developments, is likely to be the first major test of the Obama administration’s media regulators.",neutral,0.1599999964237213
2009-11-09,Intense Review Is Expected for Possible NBC Deal,neutral,-0.01224832609295845
2009-11-13,"At a dinner 12 years ago in Redmond, Wash., Brian L. Roberts challenged the richest man in the world to invest in his business  cable TV.",neutral,-0.08699741959571838
2009-11-13,"For Comcast’s Chief, Content Led the Way",neutral,0.17526032030582428
2009-11-13,"Brian L. Roberts, head of Comcast, is on the verge of taking over NBC Universal and joining the top ranks of the media industry elite.",neutral,0.05355152487754822
2009-11-13,But how did he get there?,neutral,0.03500057011842728
2009-11-13,"For Comcast Chief, Content Led the Way",neutral,0.14431259036064148
2009-11-21,"The sides appear to be at least $500 million apart on how to value NBC Universal, which G.E.",neutral,0.03367442265152931
2009-11-21,"is hoping to sell to Comcast, the big cable television company.",neutral,0.043904587626457214
2009-11-21,G.E.,neutral,0.0415060818195343
2009-11-21,and Vivendi Halt Talks Over Stake in NBC,negative,-0.8047409057617188
2009-11-21,"Analysts and executives are wondering if the economic model of broadcast television, which is more heavily reliant on advertising than cable, is irreparably broken.",negative,-0.9381001591682434
2009-11-21,An Unsteady Future for Broadcast,negative,-0.49208784103393555
2009-11-23,"Talks between General Electric and Vivendi over the future of NBC Universal have stalled, with the two sides apparently at least $500 million apart on how to value the network, The New York Times reported Saturday.",negative,-0.9328451156616211
2009-11-23,G.E.,neutral,0.0415060818195343
2009-11-23,and Vivendi Halt Talks Over Stake in NBC,negative,-0.8047409057617188
2009-11-24,"Joost, the struggling video Web site, said Tuesday that it was selling most of the company to Adconion, an online advertising and marketing company, for an undisclosed amount.",neutral,-0.014438357204198837
2009-11-24,Joost Sells Its Name and Most of Its Assets,neutral,0.000681411474943161
2009-11-30,"As the movie industry struggles to find its footing, the takeover of Universal Studios by Comcast may serve as a learning experience for everyone.",neutral,0.12909118831157684
2009-11-30,A Takeover Movie for Hollywood to Watch,neutral,0.04488562420010567
2009-11-30,"If Comcast succeeds in taking over NBC Universal, its struggling movie studio, Universal Studios, may become a laboratory for an owner that could reformulate the movie industry’s approach to its own customers.",neutral,0.2805558741092682
2009-11-30,A Takeover Movie for Hollywood to Watch,neutral,0.04488562420010567
2009-12-01,"General Electric has reached a tentative agreement to buy Vivendi’s 20 percent stake in NBC Universal for about $5.8 billion, helping clear the path to a sale of the television and movie company to Comcast, according to people briefed on the matter.",positive,0.8226976990699768
2009-12-01,G.E.,neutral,0.0415060818195343
2009-12-01,Pact With Vivendi Clears Way for Sale of NBC,neutral,0.21758711338043213
2009-12-01,General Electric reached a tentative agreement to buy Vivendi’s stake in NBC for about $5.8 billion.,positive,0.700821578502655
2009-12-01,"With Deal, G.E.",neutral,0.06398832052946091
2009-12-01,Clears Path to Sale of NBC,neutral,0.03744296729564667
2009-12-01,"General Electric has reached a tentative agreement with the French media conglomerate Vivendi that clears the way for the sale of NBC Universal, including the flagship NBC network, to Comcast, the nation’s largest cable operator, people briefed on the deal said.",positive,0.8661347031593323
2009-12-01,"With Deal, G.E.",neutral,0.06398832052946091
2009-12-01,Clears Path to Sale of NBC,neutral,0.03744296729564667
2009-12-01,"By selling its stake in NBC Universal, Vivendi will be able to shed the last remaining piece of the acquisitive legacy of its former chief executive and use the proceeds to search for growth in emerging economies, analysts said Tuesday.",positive,0.6333857178688049
2009-12-01,"With Deal for NBC, Vivendi Sheds Its Past",negative,-0.9102063775062561
2009-12-02,"The company’s impending acquisition of NBC Universal will certainly set off an effort to turn Comcast’s sports channel, Versus, into a viable alternative to ESPN.",positive,0.8464244604110718
2009-12-02,"With NBC, Comcast Zeros in on ESPN",neutral,-0.11673121154308319
2009-12-02,Vivendi has turned its attention to emerging markets after shedding the last vestige of Jean-Marie Messier’s legacy by selling its stake in NBC to G.E.,neutral,0.15588828921318054
2009-12-02,"With Sale of NBC, Analysts Say Vivendi Can Pursue Other Acquisitions",neutral,0.09423800557851791
2009-12-02,"Jeff Zucker, the chief executive of NBC Universal at the center of a plan to shift control of the company from General Electric to Comcast, would presumably have to prove himself again to his new potential bosses.",neutral,-0.2360495626926422
2009-12-02,Surviving NBC’s Upheaval,neutral,-0.02554139494895935
2009-12-02,"Comcast’s impending acquisition of NBC Universal will certainly set off an effort to turn its sports network Versus into a viable alternative, if not a full-fledged competitor, to ESPN.",positive,0.8363642692565918
2009-12-02,"With NBC, Comcast Zeros in on ESPN",neutral,-0.11673121154308319
2009-12-02,"Jeff Zucker, a lightning rod in the TV business long before he became chief of NBC Universal, now finds himself at the center of one of the biggest deals in media — the $30 billion plan to shift control of the company from General Electric to Comcast.",neutral,0.3335409462451935
2009-12-02,Surviving NBC’s Upheaval,neutral,-0.02554139494895935
2009-12-02,"As General Electric moves closer to consummating a deal to sell NBC Universal to Comcast, the companies are mulling concessions aimed at appeasing federal regulators, The Washington Post reported.",neutral,-0.0077460333704948425
2009-12-02,How to Appease Regulators in NBC Deal?,neutral,0.07258087396621704
2009-12-03,Code names and helicopters helped keep Comcast’s efforts to buy NBC from G.E.,positive,0.47675657272338867
2009-12-03,quiet.,neutral,0.05268380045890808
2009-12-03,"In Secret Meetings, Comcast Wooed G.E.",neutral,-0.03677086532115936
2009-12-03,and Won NBC,positive,0.31405913829803467
2009-12-03,"Code names and helicopters helped keep the wraps on Comcast’s efforts to buy NBC from G.E., a deal that will once again reshape the media landscape.",positive,0.42757856845855713
2009-12-03,"In Secret, Comcast Wooed G.E.",neutral,-0.05708649009466171
2009-12-03,and Won NBC,positive,0.31405913829803467
2009-12-03,"After nearly nine months of negotiations, Comcast, the nation’s largest cable operator, finally reached an agreement on Thursday to acquire NBC Universal from the General Electric Company.",positive,0.8232948184013367
2009-12-03,G.E.,neutral,0.0415060818195343
2009-12-03,Agrees to Sell Control of NBC Universal to Comcast,neutral,0.13574346899986267
2009-12-03,"For Comcast, the purchase is the realization of its long-held ambition to be a major producer of television shows and movies.",positive,0.628496527671814
2009-12-03,G.E.,neutral,0.0415060818195343
2009-12-03,Makes It Official: NBC Will Go to Comcast,neutral,0.020950736477971077
2009-12-03,"The joint venture with NBC Universal will allow Comcast to become a leader in “anytime, anywhere” media, the company says.",positive,0.894214928150177
2009-12-03,Comcast Calls NBC Universal a ‘Perfect Fit’,neutral,0.11974412202835083
2009-12-03,"After nearly eight months of negotiations, Comcast, the largest U.S. cable operator, finally reached an agreement on Thursday to acquire the television network, NBC Universal, from the General Electric Company at a price of about $30 billion.",positive,0.807857096195221
2009-12-03,"At Last, G.E.",neutral,0.04323642700910568
2009-12-03,and Comcast Announce NBC Deal,neutral,0.03484245389699936
2009-12-03,DealBook breaks down the NBC Universal sale by the numbers.,neutral,-0.05945269763469696
2009-12-03,"The NBC Universal Sale, by the Numbers",neutral,0.022205587476491928
2009-12-03,"From Media Decoder: Foreseeing a long regulatory fight in its bid to control NBC Universal, Comcast outlined a number of public interest elements of the deal on Thursday morning and said it remained committed to free over-the-air television for the storied broadcast network NBC.",neutral,0.35256335139274597
2009-12-03,Comcast Prepares for Long Regulatory Fight,neutral,-0.024354510009288788
2009-12-03,"Foreseeing a long regulatory fight in its bid to control NBC Universal, Comcast outlined a number of public interest elements of the deal on Thursday morning and said it remained committed to free over-the-air television for the storied broadcast network NBC.",neutral,0.24305477738380432
2009-12-03,Comcast Readies Itself for Long Regulatory Fight,neutral,-0.06072116270661354
2009-12-03,"With the sale of NBC Universal, Comcast gains a network news division, two cable news channels, and a set of local stations.",positive,0.6900577545166016
2009-12-03,With them comes a public service responsibility.,neutral,0.03850420564413071
2009-12-03,"Comcast, You’re in the News Business Now",neutral,0.005101993680000305
2009-12-03,"Shares in Comcast and General Electric popped in early morning trading on Thursday, as investors signaled approval of the deal between the two over NBC Universal.",positive,0.8759749531745911
2009-12-03,Comcast and G.E.,neutral,0.035168468952178955
2009-12-03,Shares Get Boost from NBC Deal,positive,0.8182879686355591
2009-12-03,A number of lawmakers said that they had questions about Comcast’s deal to buy a controlling stake in NBC Universal.,neutral,-0.1887727975845337
2009-12-03,"In Washington, Questions About the Comcast Deal",negative,-0.5893937349319458
2009-12-03,"Not surprisingly, a number of lawmakers said Thursday morning that they had questions about Comcasts’s deal to buy NBC Universal.",neutral,-0.026303507387638092
2009-12-03,"In Washington, Questions About Comcast Deal",negative,-0.4617254137992859
2009-12-03,"Eventually, the name NBC, short for the National Broadcasting Company, could go the way of history.",neutral,0.12237171828746796
2009-12-03,"Given both companies’ emphasis on cable channels, a name like Comcast Entertainment may make more sense in the long term.",neutral,0.27957600355148315
2009-12-03,Comcast Could Drop the NBC Name,negative,-0.46769940853118896
2009-12-03,Google caves.,neutral,-2.979487180709839e-05
2009-12-03,Or negotiates.,neutral,0.048138391226530075
2009-12-03,Or tweaks its search of news content.,neutral,0.04004795849323273
2009-12-03,A Tweak in Google’s Relationship With Publishers,neutral,0.2142421305179596
2009-12-03,"After nearly nine months of negotiations, Comcast, the nation’s largest cable operator, finally reached an agreement on Thursday to acquire NBC Universal from the General Electric Company.",positive,0.8232948184013367
2009-12-03,Comcast Buys a Majority Stake in NBC,neutral,0.0954422801733017
2009-12-03,"The specter of past media merger failures, most notably the deal between Time Warner and AOL, inevitably hangs over the Comcast-NBC Universal deal.",negative,-0.8221015930175781
2009-12-03,Comcast and G.E.,neutral,0.035168468952178955
2009-12-03,Executives Explain Joint Venture,neutral,0.017379354685544968
2009-12-03,"From Media Decoder: Comcast’s chief executive, Brian Roberts, answered a flurry of questions on a conference call Thursday, including his thoughts on the future of broadcast television and whether his media megadeal is comparable to the ill-fated AOL-Time Warner merger.",neutral,-0.00621207058429718
2009-12-03,Comcast and G.E.,neutral,0.035168468952178955
2009-12-03,Execs Explain Joint Venture,neutral,0.021008234471082687
2009-12-03,NBC Universal’s chief executive said that the company would remain a bidder for the Olympic games in 2014 and 2016.,neutral,0.30246755480766296
2009-12-03,NBC Will Continue to Bid for Olympics Rights,neutral,0.1582176834344864
2009-12-04,"How people watch TV on demand will be a critical issue for Comcast, which is set to become a co-owner of Hulu.",neutral,0.020020190626382828
2009-12-04,Web-TV Divide Is Back in Focus With NBC Sale,neutral,0.16930924355983734
2009-12-04,"NBC, the broadcast network, received short shrift in the Comcast announcement.",neutral,-0.05432075262069702
2009-12-04,The Peacock Sits in the Back,neutral,-0.029342733323574066
2009-12-04,An obscure F.C.C.,neutral,-0.23700082302093506
2009-12-04,inquiry hints that it may force cable companies to open their set-top boxes to all video from the Internet.,negative,-0.8192732334136963
2009-12-04,F.C.C.,neutral,0.030943963676691055
2009-12-04,May Pry Open the Cable Set-Top Box,neutral,0.02378859370946884
2009-12-04,A “30 Rock” star suggests a merger-related plotline.,neutral,-0.05376225709915161
2009-12-04,Next for Comcast: ’30 Rock’ Plotline?,neutral,-0.062090784311294556
2009-12-04,"He hasn’t yet dropped by with a fruit basket, but Conan O’Brien is already poking some fun at Comcast, the future owner of NBC Universal.",neutral,-0.2079864889383316
2009-12-04,"On ‘Tonight,’ A Little Comcast Comedy",neutral,0.01479346677660942
2009-12-07,"Despite Comcast’s assurances, employees at NBC have expressed anxiety about the cable giant’s bid for control of NBC Universal.",negative,-0.9411634802818298
2009-12-07,NBC-Comcast Deal Puts Broadcast TV in Doubt,neutral,-0.3773883879184723
2009-12-07,"For employees of the oldest and most storied part of NBC Universal, the broadcast network, one question lingers: will we fit into this cable family?",neutral,0.06478235870599747
2009-12-07,NBC-Comcast Deal Puts Broadcast TV in Doubt,neutral,-0.3773883879184723
2009-12-08,"James P. Gorman, the incoming chief executive of Morgan Stanley, moved to put his stamp on the firm on Tuesday by shaking up its management, including the appointment of new heads of the firm’s institutional securities unit and new chief financial and operating officers.",neutral,-0.17164595425128937
2009-12-08,Morgan Stanley Shuffles Key Management Roles,neutral,-0.017605166882276535
2009-12-09,Should Consumers Fear the Comcast Deal?,negative,-0.45705902576446533
2009-12-09,Should Consumers Fear the Comcast Deal?,negative,-0.45705902576446533
2009-12-15,"Comcast introduces its new, nationwide on-demand TV service.",positive,0.5706409811973572
2009-12-15,Comcast Introduces On-Demand Web TV Service,neutral,0.1698816418647766
2009-12-16,"The new service, in testing since last summer, is seen as a major step toward what Comcast calls “anytime, anywhere media.”",positive,0.8447261452674866
2009-12-16,Comcast Introduces a Streaming TV Service,neutral,0.08839995414018631
2009-12-17,"The deal with NBC Universal looks to have been structured in a way that should, if Comcast is willing to be patient and NBC performs, pay for itself.",positive,0.6736969351768494
2009-12-17,A Shrewd Deal for Comcast,neutral,0.10311421006917953
2009-12-17,"Comcast’s deal for NBC Universal looks to have been structured in a way that should pay for itself, if Comcast is willing to be patient and NBC performs, Reuters Breakingviews says.",positive,0.7090280055999756
2009-12-17,A Shrewd Deal for Comcast?,neutral,0.04065478593111038
2009-12-22,"Comcast’s Steve Burke, the man who will be charged with integrating NBC Universal into the cable company, received a five-year contract extension.",positive,0.7667573690414429
2009-12-22,Comcast Gives Burke a Contract Extension,neutral,0.07929503917694092
2009-12-23,"Warren Buffett’s Berkshire Hathaway said Tuesday that Comcast Chief Operating Officer Stephen Burke has been elected as a director, helping broaden a board that consists mainly of long-time insiders.",positive,0.7341345548629761
2009-12-23,Buffett Broadens Berkshire Board With Burke,neutral,0.21589313447475433
2010-01-04,"Fox’s deal for new payments from Time Warner Cable will bring higher fees, and it will not be the last time.",positive,0.8272744417190552
2010-01-04,"Next Up on Cable TV, Higher Bill for Consumers",positive,0.7094752192497253
2010-01-06,"The Justice Department said Wednesday that it would review Comcast’s proposed acquisition of NBC Universal’s broadcast network, cable channels and movie studios.",neutral,0.03943409025669098
2010-01-06,Justice Department to Review Comcast-NBC Deal,neutral,-0.11367130279541016
2010-01-12,"Comcast said that it had extended its deal with Ted Harbert, the president and chief executive of its West Coast entertainment group, through 2016.",positive,0.8269099593162537
2010-01-12,Comcast Extends Deal With Harbert,positive,0.6019058227539062
2010-01-19,"A proposed sale of Metro-Goldwyn-Mayer, the most powerful and lucrative studio during the golden age of film, drew only meager offers last week.",neutral,-0.09976641833782196
2010-01-19,"In Hollywood, Grappling With Studios’ Lost Clout",negative,-0.8465003371238708
2010-01-22,"General Electric’s decision to shrink its commercial finance arm and eventually divest itself of NBC Universal couldn’t have come fast enough, as the conglomerate reported a 19 percent drop in fourth-quarter profits.",negative,-0.9691046476364136
2010-01-22,Commercial Real Estate and NBC Weigh Down G.E.,negative,-0.8407081365585327
2010-01-25,"Before Comcast can transform the entertainment business by taking control of NBC Universal, it must convince Washington that the plan won’t hurt rivals and consumers.",positive,0.6033071279525757
2010-01-25,"So far, it has failed to impress.",negative,-0.8944780826568604
2010-01-25,"To Get NBC, Comcast Still Has Persuading to Do",neutral,0.11796003580093384
2010-01-25,"The Justice Department approved the merger of Live Nation and Ticketmaster Entertainment, but imposed several conditions on the deal that Assistant Attorney General Christine Varney said would have the effect of lowering ticket prices.",neutral,0.09396252036094666
2010-01-25,U.S. Clears Ticketmaster Deal With Conditions,neutral,-0.054269127547740936
2010-02-04,Lawmakers are concerned that Comcast’s plan to take control of the NBC media empire would hurt consumers and rivals.,negative,-0.9432862401008606
2010-02-04,Democrats Question Comcast on NBC Deal,neutral,-0.2843996286392212
2010-02-04,House Democrats challenged executives from Comcast and NBC Universal on Thursday to show that the cable television company’s plan to take control of the TV network would not hurt consumers and rivals.,negative,-0.8613770008087158
2010-02-04,Democrats Question Comcast-NBC Universal Deal,neutral,-0.41866421699523926
2010-02-08,"Lionsgate, the independent movie studio tipped as a potential bidder for Metro-Goldwyn-Mayer, intends to table an “aggressive” offer for Miramax, which was recently put on the block by the Walt Disney Company, The New York Post reported.",neutral,0.2858932316303253
2010-02-08,Is Lionsgate Also Stalking Miramax?,negative,-0.6564552783966064
2010-02-17,"TidalTV, an online video advertising network, has nabbed $16 million in a second round of funding, VentureBeat reported.",positive,0.6136872172355652
2010-02-17,Investors Pool $16 Million for TidalTV,neutral,0.02610829286277294
2010-03-10,Comcast doesn’t sign a petition asking the government to change station retransmission rules.,neutral,-0.3404237627983093
2010-03-10,Comcast Is Absent From Campaign to Change Retransmission Rules,neutral,-0.13757263123989105
2010-03-12,"A little over three months since Comcast agreed to buy a majority stake in NBC Universal from General Electric, the deal finally got the “30 Rock” treatment it was bound to get.",positive,0.8053308725357056
2010-03-12,The NBC Sale (the ’30 Rock’ Version),neutral,0.04037127271294594
2010-03-12,The regulations require cable TV companies to make programming available on equal terms to rival TV providers.,neutral,0.08095050603151321
2010-03-12,Appeals Court Upholds Access Rules for Cable TV,neutral,0.030430704355239868
2010-03-15,"A UHF station in Western Michigan — WMKG-LP, Channel 38 — that shows a mix of live talk shows and family and outdoor sports programming, is “priced to sell” at $550,000, according to its listing on eBay, The New York Times reports.",neutral,0.028696592897176743
2010-03-15,"This TV Station Could Be Yours for $550,000",neutral,0.03340268135070801
2010-04-01,"Companies are seeking to grow through mergers and acquisitions, and as their appetite grows, so too does their willingness to consider more aggressive moves.",positive,0.6878877282142639
2010-04-01,The Pace of Deal-Making Picks Up,positive,0.4989631772041321
2010-04-01,"Hulu, the popular and free online video hub, has some things to celebrate as it heads into its third year, The New York Times writes.",neutral,0.33878928422927856
2010-04-01,Successes (and Some Growing Pains) at Hulu,positive,0.7658233642578125
2010-04-01,From the DealBook Spring 2010 special section: Corporate buyers are intensifying their hunt for deals — and they’re becoming a bit bolder.,neutral,0.11605086922645569
2010-04-01,The Pace of Deal-Making Picks Up,positive,0.4989631772041321
2010-04-06,A ruling would let providers slow down access to certain content and favor their services over those of competitors.,neutral,0.058965034782886505
2010-04-06,U.S. Court Curbs F.C.C.,negative,-0.8449135422706604
2010-04-06,Authority on Web Traffic,neutral,0.01516028493642807
2010-04-07,The U.S. Court of Appeals ruled that the FCC overstepped its bounds in telling Comcast it could not regulate bandwidth use.,negative,-0.5109586119651794
2010-04-07,So what if your Internet provider could charge you for what you use?,neutral,-0.05631604045629501
2010-04-07,Net Neutrality: Not Just a Nerd Issue,neutral,-0.040228426456451416
2010-04-07,A video about how heavy video providers and downloaders may find Web providers placing limits or charging fees.,negative,-0.6309735774993896
2010-04-07,Court to FCC: Back Off on ‘Net Neutrality’,neutral,-0.19924402236938477
2010-04-14,"Bank of America is planning to announce that it has hired an executive from outside its ranks, Charles Noski, to be its next chief financial officer, The Wall Street Journal reported.",neutral,0.22330063581466675
2010-04-14,BofA Names Outsider as Chief Financial Officer,neutral,-0.013357847929000854
2010-04-19,"Comcast denies it is an investor or partner in a proposed new television network meant to appeal to conservative, red-state viewers.",neutral,-0.22465945780277252
2010-04-19,Comcast Denies Connection to RightNetwork,neutral,-0.09396490454673767
2010-04-20,"BlackArrow, a maker of advertising technology designed to target on-demand audiences, has landed $20 million in a third round of financing, led by NDS Group, Paid Content reported.",positive,0.8340469598770142
2010-04-20,Another $20 Million for BlackArrow,neutral,0.09654426574707031
2010-04-28,"Beating Wall Street expectations, Comcast said that its revenues increased by 3.8 percent in the first quarter of 2010, to $9.2 billion.",positive,0.9372566938400269
2010-04-28,Comcast Earnings Beat Expectations,neutral,0.16688217222690582
2010-04-28,The company’s first quarterly ad growth in two years was seen as a positive sign for the television advertising market.,positive,0.9212141036987305
2010-04-28,Comcast’s Revenue Rises 3.8% as Local Ads Start to Return,positive,0.916257917881012
2010-04-29,"Stocks pushed past concerns over a widening European debt crisis and closed higher on Wall Street on Wednesday, after the Federal Reserve reassured investors that the economy was improving and left interest rates untouched as predicted.",positive,0.4214051067829132
2010-04-29,Stocks Higher as Earnings Lift Sentiment,positive,0.1862993836402893
2010-05-03,"Top executives at media companies continued to reel in multimillion-dollar pay packages in 2009, a year of widespread cost-cutting for the industry.",positive,0.4081890881061554
2010-05-03,Big Paydays for the Chiefs in the Media,neutral,-0.010580599308013916
2010-05-03,"The media industry may be going through some rough times, with the landscape changing day to day, but at least one aspect is business as usual: big paydays for the people at the top.",neutral,0.059056177735328674
2010-05-03,Big Paydays for Media Chiefs,neutral,0.027085080742836
2010-05-11,"Trying to make good on its new Xfinity brand name, Comcast said Tuesday that it is dramatically ramping up its video on demand, or V.O.D., service by more than quadrupling the number of available movies.",positive,0.885055661201477
2010-05-11,Comcast Expands On-Demand Movie Offerings,positive,0.5859090685844421
2010-05-12,"Peter A. Chernin, who last year left the News Corporation as Rupert Murdoch’s second in command, is in the early stages of assembling his own enterprise, a company of considerable ambition.",neutral,0.042963892221450806
2010-05-12,"For Chernin, an Empire of His Own",neutral,0.06895940005779266
2010-05-18,"Studios now can block new films from being copied on pay-per-view systems, but they fear theaters’ reaction if they sell to cable before DVDs are out.",negative,-0.9090442657470703
2010-05-18,Filmmakers Tread Softly on Early Release to Cable,neutral,0.010343320667743683
2010-05-24,"After General Electric’s deal to sell NBC Universal to Comcast, will rival networks ABC and CBS be next to go on the block?",neutral,-0.02731463313102722
2010-05-24,"After NBC, Will ABC and CBS Be Next on the Block?",neutral,0.02846205234527588
2010-06-03,"Comcast spent $3.1 million in the first quarter lobbying on its acquisition of a controlling stake in NBC Universal, among other issues, The Associated Press reported.",neutral,0.045087460428476334
2010-06-03,Comcast Spent $3.1 Million on Lobbying in 1st Quarter,neutral,0.05106962472200394
2010-06-07,"SB Nation, which owns more than 250 unapologetically biased sports sites, is now getting into the regional sports business, introducing 20 new sites in the next several weeks that are dedicated to all of the sports in a particular city, as varied as New York and Kansas City.",neutral,0.37925875186920166
2010-06-07,Bias Welcome at Expanding Sports Web Sites,neutral,0.05759028345346451
2010-06-07,"At a Congressional field hearing here on Monday, witnesses pressed lawmakers to demand that Comcast guarantee expanded opportunity for minority-backed cable services, television shows and films in exchange for approval of its proposed deal to take control of NBC Universal.",positive,0.7441548109054565
2010-06-07,Guarantees Are Sought in Comcast-NBC Universal Deal,neutral,0.2075248509645462
2010-06-08,"At a Congressional field hearing on Monday, witnesses pressed lawmakers to demand that Comcast guarantee expanded opportunity for minority-backed cable services, television shows and films in exchange for approval of its proposed deal to take control of NBC Universal.",positive,0.7006487846374512
2010-06-08,Guarantees Are Sought in Comcast-NBC Deal,neutral,0.19625245034694672
2010-06-21,"As public comments on Comcast’s proposed merger close, local television broadcasters have been noticeably silent about the plans of the cable provider, known as a bruising competitor.",negative,-0.8220457434654236
2010-06-21,"In NBC-Comcast Deal, Quiet Concerns",neutral,0.08944836258888245
2010-06-21,"Comcast, the biggest cable provider in the United States, has long played hardball with competitors and content providers.",negative,-0.8853702545166016
2010-06-21,"Now that it is seeking control of NBC Universal in a $30 billion transaction, those competitors are piping up, warning that Comcast will use its new power to favor its own content and squeeze out rivals.",negative,-0.9110965132713318
2010-06-21,"In NBC-Comcast Deal, Quiet Concerns",neutral,0.08944836258888245
2010-06-21,"Bryan Lourd wants money, Buzz Lightyear has some and local stations negotiate with Comcast over its proposed merger in today’s media coverage.",neutral,0.05108125880360603
2010-06-21,"Speed Read for Monday, June 21",neutral,0.02755415439605713
2010-07-02,What will this year’s Allen & Company annual media retreat — a traditional birthplace of headline-grabbing deals — yield?,neutral,-0.06064193695783615
2010-07-02,"Perhaps nothing, some industry observers told Reuters.",neutral,-0.10872700065374374
2010-07-02,Will Sun Valley Yield Any Deals This Year?,neutral,0.14458097517490387
2010-07-08,"This year at Sun Valley, the talk among the moguls has been less about the next big merger than about, at best, smaller deals — or strenuous denials that sales are in the offing.",negative,-0.6140890121459961
2010-07-08,"Live From Sun Valley, Day Three",neutral,0.06950314342975616
2010-07-14,The cable provider Comcast won European Union regulatory clearance on Wednesday for a landmark deal to buy a controlling stake in General Electric’s NBC Universal.,positive,0.9088931679725647
2010-07-14,Comcast Wins E.U.,neutral,0.2421879768371582
2010-07-14,Approval for NBC Deal,neutral,0.22988486289978027
2010-08-02,"In an unexpected deal, CBS will receive potentially hundreds of millions of dollars in retransmission fees from Comcast over the next ten years.",neutral,0.20945744216442108
2010-08-02,CBS Makes a Surprise Deal With Comcast,neutral,0.3334367871284485
2010-08-03,"The agreement is a triumph for CBS, which demanded fees from cable systems for subscriptions to local television stations that were traditionally free.",positive,0.40450701117515564
